,image,area,compactness,eccentricity,perimeter,label
133,./cropped_dataset/ASC-H/2011.jpg,1882,11.174301028308431,0.7715474997691663,514.0731543302536,ASC-H
134,./cropped_dataset/ASC-H/2012.jpg,1328,3.903743959893487,0.7204352537672698,255.23758816719055,ASC-H
135,./cropped_dataset/ASC-H/2013.jpg,1478,4.055502522975611,0.5307592544958923,274.4507911205292,ASC-H
136,./cropped_dataset/ASC-H/2014.jpg,805,8.415097473625579,0.355961924050841,291.7644993066788,ASC-H
137,./cropped_dataset/ASC-H/2015.jpg,2120,2.5731855681819518,0.45741807215532876,261.8233745098114,ASC-H
138,./cropped_dataset/ASC-H/2016.jpg,2810,4.467021367864954,0.4682375686100028,397.16146767139435,ASC-H
139,./cropped_dataset/ASC-H/2017.jpg,3375,8.44869982014821,0.6931106695515703,598.6000663042068,ASC-H
140,./cropped_dataset/ASC-H/2018.jpg,1840,5.818027520826184,0.6243570075279858,366.77669191360474,ASC-H
141,./cropped_dataset/ASC-H/2019.jpg,1726,2.3461369241870784,0.7032091487580143,225.58073377609253,ASC-H
142,./cropped_dataset/ASC-H/2020.jpg,2651,2.492386968872452,0.5809898070978978,288.14927542209625,ASC-H
143,./cropped_dataset/ASC-H/2021.jpg,1154,2.7925601249849876,0.6368802080784558,201.2375876903534,ASC-H
144,./cropped_dataset/ASC-H/2022.jpg,265,2.128143738552467,0.7732486356932045,84.18376553058624,ASC-H
145,./cropped_dataset/ASC-H/2023.jpg,1515,1.992244902250086,0.44057331611956974,194.7523068189621,ASC-H
146,./cropped_dataset/ASC-H/2024.jpg,1966,2.1270528593559868,0.5738273800280657,229.23758792877197,ASC-H
147,./cropped_dataset/ASC-H/2025.jpg,2937,1.7121691910020802,0.5824980794595129,251.37972354888916,ASC-H
148,./cropped_dataset/ASC-H/2092.jpg,1789,6.1084866199576835,0.4351241118879366,370.5756813287735,ASC-H
149,./cropped_dataset/ASC-H/2093.jpg,1688,4.811259476867613,0.6961970037595037,319.462983250618,ASC-H
150,./cropped_dataset/ASC-H/2094.jpg,1287,2.0650821123336156,0.4129593747405958,182.7523069381714,ASC-H
151,./cropped_dataset/ASC-H/2095.jpg,2200,14.003117743646152,0.32011318993403126,622.1980457305908,ASC-H
152,./cropped_dataset/ASC-H/2096.jpg,453,4.41930527937203,0.5631466703901361,158.6101714372635,ASC-H
153,./cropped_dataset/ASC-H/2097.jpg,3624,3.9692617735249844,0.7523723200763641,425.16146743297577,ASC-H
154,./cropped_dataset/ASC-H/2098.jpg,1159,3.0257315168730217,0.5908534681140425,209.92387986183167,ASC-H
155,./cropped_dataset/ASC-H/2099.jpg,1843,1.7282694148189695,0.31026247278541425,200.0660150051117,ASC-H
156,./cropped_dataset/ASC-H/2100.jpg,413,3.626792559641791,0.6793904438163609,137.19595777988434,ASC-H
157,./cropped_dataset/ASC-H/2101.jpg,1585,2.190860060513553,0.6314333268716227,208.89444172382355,ASC-H
158,./cropped_dataset/ASC-H/2102.jpg,1867,1.4749781041650292,0.4720940742721241,186.02438509464264,ASC-H
159,./cropped_dataset/ASC-H/2103.jpg,619,5.292243113054968,0.7248438597372556,202.89444172382355,ASC-H
160,./cropped_dataset/ASC-H/2104.jpg,1562,1.747318656555866,0.4768905502621647,185.19595801830292,ASC-H
161,./cropped_dataset/ASC-H/2105.jpg,2748,6.0324773713985484,0.44174705822273946,456.4163010120392,ASC-H
162,./cropped_dataset/ASC-H/2106.jpg,599,4.03453745396447,0.7148199471322165,174.26702570915222,ASC-H
163,./cropped_dataset/ASC-H/2107.jpg,3689,3.660722731856891,0.5912467493673764,411.94826459884644,ASC-H
164,./cropped_dataset/ASC-H/2108.jpg,3481,4.947334885876259,0.630128193316517,465.203097820282,ASC-H
165,./cropped_dataset/ASC-H/2109.jpg,4127,7.230455280092474,0.6246146472625267,612.3574256896973,ASC-H
166,./cropped_dataset/ASC-H/2110.jpg,1413,5.1897572604440345,0.6991136504412282,303.5634888410568,ASC-H
167,./cropped_dataset/ASC-H/27.jpg,388,9.449905938278876,0.6296426527169565,214.65180146694183,ASC-H
168,./cropped_dataset/ASC-H/28.jpg,229,1.4842832557617918,0.6331481659102941,65.35533833503723,ASC-H
169,./cropped_dataset/ASC-H/29.jpg,505,1.6925842269454567,0.7532487603690051,103.63960897922516,ASC-H
170,./cropped_dataset/ASC-H/30.jpg,627,5.050359683178682,0.47326983552116564,199.48022854328156,ASC-H
171,./cropped_dataset/ASC-H/31.jpg,866,3.1283150912184285,0.4126966414092647,184.50966608524323,ASC-H
172,./cropped_dataset/ASC-H/32.jpg,1067,2.0909173985617304,0.5824416631070618,167.43859839439392,ASC-H
173,./cropped_dataset/ASC-H/33.jpg,1098,1.8423610162144493,0.6339191312041622,159.43859910964966,ASC-H
174,./cropped_dataset/ASC-H/34.jpg,1158,1.986570589974922,0.5735298046141528,170.02438497543335,ASC-H
175,./cropped_dataset/ASC-H/36.jpg,524,1.85999246782976,0.5738473579734703,110.66904652118683,ASC-H
176,./cropped_dataset/ASC-H/38.jpg,535,1.4139142757398049,0.6773664167186298,97.49747371673584,ASC-H
177,./cropped_dataset/ASC-H/39.jpg,374,6.702217104104736,0.4905087315017424,177.48022842407227,ASC-H
178,./cropped_dataset/ASC-H/40.jpg,679,4.8476992395749825,0.32525218100174264,203.37972366809845,ASC-H
179,./cropped_dataset/ASC-H/634.jpg,1620,2.204057319655643,0.6166632660877868,211.82337415218353,ASC-H
180,./cropped_dataset/ASC-H/635.jpg,1964,2.6870568113282984,0.3384587937320643,257.5218585729599,ASC-H
181,./cropped_dataset/ASC-H/636.jpg,1838,9.724670576487698,0.5373000204399303,473.93101942539215,ASC-H
182,./cropped_dataset/ASC-H/637.jpg,2540,1.8721442706464562,0.3721346779054055,244.45079100131989,ASC-H
183,./cropped_dataset/ASC-H/638.jpg,971,1.544861690851227,0.6473735731693918,137.29646289348602,ASC-H
184,./cropped_dataset/ASC-H/639.jpg,670,5.7341078372250385,0.7276001528951221,219.72286915779114,ASC-H
185,./cropped_dataset/ASC-H/640.jpg,1399,2.1987931949573682,0.7543013634856686,196.6101711988449,ASC-H
186,./cropped_dataset/ASC-H/641.jpg,3446,6.042889646621086,0.31818376828435446,511.5462440252304,ASC-H
187,./cropped_dataset/ASC-H/642.jpg,2279,7.278994019019989,0.4874991117877036,456.5756813287735,ASC-H
188,./cropped_dataset/ASC-H/643.jpg,1712,2.726866553178987,0.7844430104238796,242.20815122127533,ASC-H
189,./cropped_dataset/ASC-H/644.jpg,1468,3.8456558407699086,0.7561536674942018,266.3502860069275,ASC-H
190,./cropped_dataset/ASC-H/645.jpg,607,2.0152271685971024,0.6242842825846939,123.982754945755,ASC-H
191,./cropped_dataset/ASC-H/646.jpg,1378,1.7468650081065906,0.49341904037980694,173.92387926578522,ASC-H
192,./cropped_dataset/ASC-H/647.jpg,1228,3.1857577611677,0.1725847504234451,221.72286939620972,ASC-H
193,./cropped_dataset/ASC-H/648.jpg,2017,2.461192912957141,0.4687763169164465,249.76449918746948,ASC-H
194,./cropped_dataset/ASC-H/649.jpg,573,5.053300344185806,0.4169770240646654,190.7523068189621,ASC-H
195,./cropped_dataset/ASC-H/650.jpg,935,1.571462354027555,0.39453440707978854,135.88224959373474,ASC-H
196,./cropped_dataset/ASC-H/651.jpg,3560,2.650580707359814,0.390935827839554,344.35028541088104,ASC-H
197,./cropped_dataset/ASC-H/652.jpg,2064,3.7615276503220287,0.8075019793826135,312.3502858877182,ASC-H
198,./cropped_dataset/ASC-H/653.jpg,2214,3.0813191148911687,0.7534073367826734,292.79393696784973,ASC-H
199,./cropped_dataset/ASC-H/654.jpg,649,2.379170787532046,0.4599142190638001,139.2964632511139,ASC-H
200,./cropped_dataset/ASC-H/655.jpg,1091,4.205110022241994,0.783370713694267,240.1076453924179,ASC-H
201,./cropped_dataset/ASC-H/656.jpg,1331,1.8772395760491352,0.5626563379047602,177.19595777988434,ASC-H
202,./cropped_dataset/ASC-H/657.jpg,1221,2.6483325358391614,0.7542216756633556,201.58073389530182,ASC-H
203,./cropped_dataset/ASC-H/658.jpg,1628,5.848621555509508,0.8471990087693255,345.90663504600525,ASC-H
204,./cropped_dataset/ASC-H/659.jpg,3000,3.6478052406857966,0.6119737585171721,370.8355669975281,ASC-H
205,./cropped_dataset/ASC-H/660.jpg,6663,3.3708372565695317,0.5715768047347864,531.2619736194611,ASC-H
206,./cropped_dataset/ASC-H/661.jpg,7375,5.231673161544022,0.21547422870646205,696.3157948255539,ASC-H
207,./cropped_dataset/ASC-H/662.jpg,7418,5.785198798456401,0.3758591177535468,734.357424736023,ASC-H
208,./cropped_dataset/ASC-H/663.jpg,6872,2.3363898821702884,0.624142668369294,449.1787123680115,ASC-H
209,./cropped_dataset/ASC-H/664.jpg,2187,4.801547471580115,0.48369903518295304,363.26197266578674,ASC-H
210,./cropped_dataset/ASC-H/665.jpg,2170,8.781346751783863,0.4671383510887116,489.3452333211899,ASC-H
211,./cropped_dataset/ASC-H/666.jpg,4577,3.747921806967683,0.36595221229829034,464.2914103269577,ASC-H
212,./cropped_dataset/ASC-H/667.jpg,4423,3.2262952007217494,0.4349144253851049,423.462983250618,ASC-H
213,./cropped_dataset/ASC-H/668.jpg,2596,4.70915451045086,0.4024610413064234,391.948264837265,ASC-H
214,./cropped_dataset/ASC-H/669.jpg,1574,2.9768191258308043,0.7941311416224839,242.65180134773254,ASC-H
215,./cropped_dataset/ASC-H/670.jpg,1212,6.843058712377015,0.5675142166620575,322.8355668783188,ASC-H
216,./cropped_dataset/ASC-H/671.jpg,1461,2.924675678913147,0.45246268033304915,231.72286891937256,ASC-H
217,./cropped_dataset/ASC-H/672.jpg,2036,2.2133005608242335,0.6049568726802752,237.96550977230072,ASC-H
218,./cropped_dataset/ASC-H/673.jpg,880,4.800726323893382,0.5413238123426065,230.40916097164154,ASC-H
219,./cropped_dataset/ASC-H/674.jpg,4250,5.470406626238834,0.4620405524090965,540.5168060064316,ASC-H
220,./cropped_dataset/ASC-H/675.jpg,4271,5.1031356198643465,0.6110904462247986,523.3452332019806,ASC-H
221,./cropped_dataset/ASC-H/676.jpg,2222,2.564222829700583,0.7169770340759234,267.5807338953018,ASC-H
222,./cropped_dataset/ASC-H/677.jpg,5115,4.064065185539037,0.47555596690629254,511.10259222984314,ASC-H
223,./cropped_dataset/ASC-H/678.jpg,4168,4.283231496883517,0.3972771017788637,473.6467491388321,ASC-H
224,./cropped_dataset/ASC-H/679.jpg,1270,5.647176651367725,0.6911807268116458,300.2081506252289,ASC-H
225,./cropped_dataset/ASC-H/680.jpg,1322,2.0884815328848316,0.4068250771314882,186.26702547073364,ASC-H
226,./cropped_dataset/ASC-H/681.jpg,1196,5.025795672199255,0.5699976157780346,274.8355675935745,ASC-H
227,./cropped_dataset/ASC-H/719.jpg,2058,2.7531647492621794,0.7147984922241106,266.83556723594666,ASC-H
228,./cropped_dataset/ASC-H/720.jpg,4680,6.886575870525579,0.48774346091747667,636.3990560770035,ASC-H
229,./cropped_dataset/ASC-H/721.jpg,3069,6.931827985476289,0.4869926597993257,517.0437166690826,ASC-H
230,./cropped_dataset/ASC-H/722.jpg,2094,2.061991897596059,0.40716643495074245,232.93607211112976,ASC-H
231,./cropped_dataset/ASC-H/730.jpg,455,2.1837200570362327,0.7789958272150591,111.74011445045471,ASC-H
232,./cropped_dataset/ASC-H/731.jpg,1492,6.568022793267419,0.6982360310714336,350.91882717609406,ASC-H
233,./cropped_dataset/ASC-H/732.jpg,2782,3.2754650440013466,0.763419092192451,338.39191591739655,ASC-H
234,./cropped_dataset/ASC-H/733.jpg,84,2.2401301199984505,0.7033475052834983,48.62741661071777,ASC-H
235,./cropped_dataset/ASC-H/734.jpg,2333,3.814054862745586,0.7874420272808188,334.39191567897797,ASC-H
236,./cropped_dataset/ASC-H/735.jpg,1323,2.741230844807815,0.5355391307321097,213.48022854328156,ASC-H
237,./cropped_dataset/ASC-H/742.jpg,1086,6.441507307369967,0.3361667279787962,296.4924211502075,ASC-H
238,./cropped_dataset/ASC-H/743.jpg,458,5.022813821588735,0.702371933172035,170.0243844985962,ASC-H
239,./cropped_dataset/ASC-H/744.jpg,252,2.2250468713492864,0.5492951748277108,83.94112479686737,ASC-H
240,./cropped_dataset/ASC-H/745.jpg,1881,3.558104677382416,0.5214421693656617,290.00713980197906,ASC-H
241,./cropped_dataset/ASC-H/746.jpg,1625,11.346191803114094,0.46886637921605423,481.345232963562,ASC-H
